,Usage_kWh,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,CO2(tCO2),Lagging_Current_Power_Factor,Leading_Current_Power_Factor,NSM,WeekStatus_Weekday,WeekStatus_Weekend,Day_of_week_Friday,Day_of_week_Monday,Day_of_week_Saturday,Day_of_week_Sunday,Day_of_week_Thursday,Day_of_week_Tuesday,Day_of_week_Wednesday,Load_Type_Light_Load,Load_Type_Maximum_Load,Load_Type_Medium_Load
34576,2.99,2.2,0.04,0.0,80.55,99.99,15300,True,False,False,False,False,False,True,False,False,True,False,False
34577,2.99,2.12,0.07,0.0,81.58,99.97,16200,True,False,False,False,False,False,True,False,False,True,False,False
34578,2.95,2.09,0.07,0.0,81.6,99.97,17100,True,False,False,False,False,False,True,False,False,True,False,False
34579,2.95,2.05,0.11,0.0,82.12,99.93,18000,True,False,False,False,False,False,True,False,False,True,False,False
34580,2.95,2.02,0.11,0.0,82.51,99.93,18900,True,False,False,False,False,False,True,False,False,True,False,False
34581,2.95,1.98,0.18,0.0,83.03,99.81,19800,True,False,False,False,False,False,True,False,False,True,False,False
34582,2.95,2.05,0.14,0.0,82.12,99.89,20700,True,False,False,False,False,False,True,False,False,True,False,False
34583,3.42,2.66,0.07,0.0,78.94,99.98,21600,True,False,False,False,False,False,True,False,False,True,False,False
34584,3.74,2.84,0.14,0.0,79.64,99.93,22500,True,False,False,False,False,False,True,False,False,True,False,False
34585,4.86,2.88,0.0,0.0,86.03,100.0,23400,True,False,False,False,False,False,True,False,False,True,False,False
34586,4.21,2.92,0.04,0.0,82.17,100.0,24300,True,False,False,False,False,False,True,False,False,True,False,False
34587,3.6,2.56,0.29,0.0,81.5,99.68,25200,True,False,False,False,False,False,True,False,False,True,False,False
34588,2.88,1.73,0.32,0.0,85.72,99.39,26100,True,False,False,False,False,False,True,False,False,True,False,False
34589,3.2,1.87,0.36,0.0,86.34,99.37,27000,True,False,False,False,False,False,True,False,False,True,False,False
34590,4.9,2.3,0.47,0.0,90.52,99.54,27900,True,False,False,False,False,False,True,False,False,True,False,False
34591,5.65,2.81,0.29,0.0,89.54,99.87,28800,True,False,False,False,False,False,True,False,False,True,False,False
34592,32.0,23.26,0.07,0.01,80.89,100.0,29700,True,False,False,False,False,False,True,False,False,True,False,False
34593,52.63,40.18,0.0,0.02,79.48,100.0,30600,True,False,False,False,False,False,True,False,False,True,False,False
34594,73.66,51.77,0.0,0.03,81.81,100.0,31500,True,False,False,False,False,False,True,False,False,True,False,False
34595,63.47,29.23,0.0,0.03,90.83,100.0,32400,True,False,False,False,False,False,True,False,False,True,False,False
34596,56.77,19.8,0.0,0.03,94.42,100.0,33300,True,False,False,False,False,False,True,False,False,False,False,True
34597,53.93,19.26,0.0,0.02,94.17,100.0,34200,True,False,False,False,False,False,True,False,False,False,False,True
34598,59.4,23.87,0.0,0.03,92.79,100.0,35100,True,False,False,False,False,False,True,False,False,False,False,True
34599,76.03,38.45,0.0,0.03,89.24,100.0,36000,True,False,False,False,False,False,True,False,False,False,False,True
34600,47.81,13.32,0.0,0.02,96.33,100.0,36900,True,False,False,False,False,False,True,False,False,False,True,False
34601,45.83,12.28,0.0,0.02,96.59,100.0,37800,True,False,False,False,False,False,True,False,False,False,True,False
34602,52.63,19.48,0.0,0.02,93.78,100.0,38700,True,False,False,False,False,False,True,False,False,False,True,False
34603,68.69,33.88,0.0,0.03,89.68,100.0,39600,True,False,False,False,False,False,True,False,False,False,True,False
34604,51.16,14.94,0.0,0.02,95.99,100.0,40500,True,False,False,False,False,False,True,False,False,False,True,False
34605,51.52,14.65,0.0,0.02,96.19,100.0,41400,True,False,False,False,False,False,True,False,False,False,True,False
34606,54.83,15.19,0.0,0.03,96.37,100.0,42300,True,False,False,False,False,False,True,False,False,False,True,False
34607,59.62,24.44,0.0,0.03,92.53,100.0,43200,True,False,False,False,False,False,True,False,False,False,True,False
34608,13.54,1.04,16.38,0.01,99.71,63.71,44100,True,False,False,False,False,False,True,False,False,False,False,True
34609,6.62,0.0,21.35,0.0,100.0,29.62,45000,True,False,False,False,False,False,True,False,False,False,False,True
34610,6.59,0.0,21.56,0.0,100.0,29.23,45900,True,False,False,False,False,False,True,False,False,False,False,True
34611,17.82,1.19,13.97,0.01,99.78,78.7,46800,True,False,False,False,False,False,True,False,False,False,False,True
34612,40.57,3.31,0.61,0.02,99.67,99.99,47700,True,False,False,False,False,False,True,False,False,False,False,True
34613,43.7,6.98,0.22,0.02,98.75,100.0,48600,True,False,False,False,False,False,True,False,False,False,False,True
34614,46.84,12.85,0.0,0.02,96.44,100.0,49500,True,False,False,False,False,False,True,False,False,False,False,True
34615,53.32,17.39,0.0,0.02,95.07,100.0,50400,True,False,False,False,False,False,True,False,False,False,False,True
34616,55.01,18.83,0.0,0.03,94.61,100.0,51300,True,False,False,False,False,False,True,False,False,False,False,True
34617,61.74,23.15,0.0,0.03,93.63,100.0,52200,True,False,False,False,False,False,True,False,False,False,False,True
34618,54.14,18.18,0.0,0.02,94.8,100.0,53100,True,False,False,False,False,False,True,False,False,False,False,True
34619,53.5,16.34,0.0,0.02,95.64,100.0,54000,True,False,False,False,False,False,True,False,False,False,False,True
34620,44.75,13.57,0.0,0.02,95.7,100.0,54900,True,False,False,False,False,False,True,False,False,False,False,True
34621,42.95,8.53,0.0,0.02,98.08,100.0,55800,True,False,False,False,False,False,True,False,False,False,False,True
34622,60.84,27.0,0.0,0.03,91.4,100.0,56700,True,False,False,False,False,False,True,False,False,False,False,True
34623,63.04,26.32,0.0,0.03,92.28,100.0,57600,True,False,False,False,False,False,True,False,False,False,False,True
34624,59.58,25.78,0.0,0.03,91.78,100.0,58500,True,False,False,False,False,False,True,False,False,False,False,True
34625,63.22,29.63,0.0,0.03,90.55,100.0,59400,True,False,False,False,False,False,True,False,False,False,False,True
34626,45.79,8.93,0.25,0.02,98.15,100.0,60300,True,False,False,False,False,False,True,False,False,False,False,True
34627,41.58,2.56,0.9,0.02,99.81,99.98,61200,True,False,False,False,False,False,True,False,False,False,False,True
34628,54.58,12.06,0.29,0.03,97.64,100.0,62100,True,False,False,False,False,False,True,False,False,False,True,False
34629,36.72,1.3,5.9,0.02,99.94,98.73,63000,True,False,False,False,False,False,True,False,False,False,True,False
34630,29.38,0.0,9.65,0.01,100.0,95.01,63900,True,False,False,False,False,False,True,False,False,False,True,False
34631,28.48,0.83,5.29,0.01,99.96,98.32,64800,True,False,False,False,False,False,True,False,False,False,True,False
34632,48.56,18.72,0.22,0.02,93.31,100.0,65700,True,False,False,False,False,False,True,False,False,False,True,False
34633,53.82,19.37,0.07,0.02,94.09,100.0,66600,True,False,False,False,False,False,True,False,False,False,True,False
34634,53.5,11.77,0.22,0.02,97.66,100.0,67500,True,False,False,False,False,False,True,False,False,False,True,False
34635,53.14,12.89,0.22,0.02,97.18,100.0,68400,True,False,False,False,False,False,True,False,False,False,True,False
34636,51.01,10.15,0.36,0.02,98.08,100.0,69300,True,False,False,False,False,False,True,False,False,False,True,False
34637,47.99,7.42,0.25,0.02,98.83,100.0,70200,True,False,False,False,False,False,True,False,False,False,True,False
34638,49.18,10.22,0.32,0.02,97.91,100.0,71100,True,False,False,False,False,False,True,False,False,False,True,False
34639,50.33,11.81,0.25,0.02,97.36,100.0,72000,True,False,False,False,False,False,True,False,False,False,True,False
34640,50.04,10.4,0.14,0.02,97.91,100.0,72900,True,False,False,False,False,False,True,False,False,False,False,True
34641,40.93,3.46,0.54,0.02,99.64,99.99,73800,True,False,False,False,False,False,True,False,False,False,False,True
34642,14.51,0.5,16.63,0.01,99.94,65.74,74700,True,False,False,False,False,False,True,False,False,False,False,True
34643,8.35,0.0,20.99,0.0,100.0,36.96,75600,True,False,False,False,False,False,True,False,False,False,False,True
34644,5.26,0.0,22.43,0.0,100.0,22.83,76500,True,False,False,False,False,False,True,False,False,False,False,True
34645,5.26,0.0,22.32,0.0,100.0,22.94,77400,True,False,False,False,False,False,True,False,False,False,False,True
34646,5.26,0.0,22.39,0.0,100.0,22.87,78300,True,False,False,False,False,False,True,False,False,False,False,True
34647,4.5,0.0,22.14,0.0,100.0,19.92,79200,True,False,False,False,False,False,True,False,False,False,False,True
34648,3.89,2.52,0.86,0.0,83.93,97.64,80100,True,False,False,False,False,False,True,False,False,False,True,False
34649,3.85,2.7,0.36,0.0,81.87,99.57,81000,True,False,False,False,False,False,True,False,False,False,True,False
34650,3.82,2.56,0.4,0.0,83.07,99.46,81900,True,False,False,False,False,False,True,False,False,False,True,False
34651,3.82,2.52,0.4,0.0,83.47,99.46,82800,True,False,False,False,False,False,True,False,False,False,True,False
34652,3.82,2.23,0.54,0.0,86.36,99.02,83700,True,False,False,False,False,False,True,False,False,True,False,False
34653,3.78,1.91,0.68,0.0,89.25,98.42,84600,True,False,False,False,False,False,True,False,False,True,False,False
34654,3.74,1.91,0.65,0.0,89.06,98.52,85500,True,False,False,False,False,False,True,False,False,True,False,False
34655,3.74,2.05,0.65,0.0,87.69,98.52,0,True,False,False,False,False,False,True,False,False,True,False,False
34656,3.74,2.23,0.5,0.0,85.89,99.12,900,True,False,True,False,False,False,False,False,False,True,False,False
34657,3.78,2.34,0.5,0.0,85.03,99.14,1800,True,False,True,False,False,False,False,False,False,True,False,False
34658,3.85,2.41,0.47,0.0,84.76,99.26,2700,True,False,True,False,False,False,False,False,False,True,False,False
34659,4.14,2.27,0.36,0.0,87.68,99.62,3600,True,False,True,False,False,False,False,False,False,True,False,False
34660,4.9,2.05,0.14,0.0,92.25,99.96,4500,True,False,True,False,False,False,False,False,False,True,False,False
34661,4.14,2.3,0.36,0.0,87.42,99.62,5400,True,False,True,False,False,False,False,False,False,True,False,False
34662,3.82,2.38,0.47,0.0,84.87,99.25,6300,True,False,True,False,False,False,False,False,False,True,False,False
34663,3.85,2.63,0.36,0.0,82.57,99.57,7200,True,False,True,False,False,False,False,False,False,True,False,False
34664,3.82,2.56,0.4,0.0,83.07,99.46,8100,True,False,True,False,False,False,False,False,False,True,False,False
34665,3.82,2.63,0.32,0.0,82.37,99.65,9000,True,False,True,False,False,False,False,False,False,True,False,False
34666,3.82,2.59,0.36,0.0,82.77,99.56,9900,True,False,True,False,False,False,False,False,False,True,False,False
34667,3.82,2.56,0.4,0.0,83.07,99.46,10800,True,False,True,False,False,False,False,False,False,True,False,False
34668,3.89,2.66,0.32,0.0,82.55,99.66,11700,True,False,True,False,False,False,False,False,False,True,False,False
34669,3.89,2.77,0.32,0.0,81.46,99.66,12600,True,False,True,False,False,False,False,False,False,True,False,False
34670,3.85,2.66,0.32,0.0,82.27,99.66,13500,True,False,True,False,False,False,False,False,False,True,False,False
34671,3.82,2.66,0.36,0.0,82.06,99.56,14400,True,False,True,False,False,False,False,False,False,True,False,False
34672,4.07,2.63,0.25,0.0,83.99,99.81,15300,True,False,True,False,False,False,False,False,False,True,False,False
34673,5.04,2.41,0.04,0.0,90.22,100.0,16200,True,False,True,False,False,False,False,False,False,True,False,False
34674,4.1,2.7,0.22,0.0,83.52,99.86,17100,True,False,True,False,False,False,False,False,False,True,False,False
34675,3.82,2.66,0.32,0.0,82.06,99.65,18000,True,False,True,False,False,False,False,False,False,True,False,False
34676,3.89,2.7,0.29,0.0,82.15,99.72,18900,True,False,True,False,False,False,False,False,False,True,False,False
34677,3.38,2.2,0.36,0.0,83.81,99.44,19800,True,False,True,False,False,False,False,False,False,True,False,False
34678,3.17,1.91,0.36,0.0,85.65,99.36,20700,True,False,True,False,False,False,False,False,False,True,False,False
34679,3.06,1.84,0.4,0.0,85.7,99.16,21600,True,False,True,False,False,False,False,False,False,True,False,False
34680,3.06,1.8,0.4,0.0,86.19,99.16,22500,True,False,True,False,False,False,False,False,False,True,False,False
34681,3.1,1.87,0.36,0.0,85.63,99.33,23400,True,False,True,False,False,False,False,False,False,True,False,False
34682,3.06,1.91,0.32,0.0,84.83,99.46,24300,True,False,True,False,False,False,False,False,False,True,False,False
34683,3.1,1.94,0.29,0.0,84.77,99.57,25200,True,False,True,False,False,False,False,False,False,True,False,False
34684,3.38,2.16,0.29,0.0,84.26,99.63,26100,True,False,True,False,False,False,False,False,False,True,False,False
34685,4.97,2.27,0.07,0.0,90.96,99.99,27000,True,False,True,False,False,False,False,False,False,True,False,False
34686,6.7,2.3,0.32,0.0,94.58,99.89,27900,True,False,True,False,False,False,False,False,False,True,False,False
34687,6.16,2.23,0.79,0.0,94.03,99.19,28800,True,False,True,False,False,False,False,False,False,True,False,False
34688,35.75,25.56,0.22,0.02,81.35,100.0,29700,True,False,True,False,False,False,False,False,False,True,False,False
34689,57.78,40.86,0.0,0.03,81.65,100.0,30600,True,False,True,False,False,False,False,False,False,True,False,False
34690,57.74,36.9,0.0,0.03,84.26,100.0,31500,True,False,True,False,False,False,False,False,False,True,False,False
34691,66.46,28.15,0.0,0.03,92.08,100.0,32400,True,False,True,False,False,False,False,False,False,True,False,False
34692,66.82,28.8,0.0,0.03,91.83,100.0,33300,True,False,True,False,False,False,False,False,False,False,False,True
34693,59.9,23.87,0.0,0.03,92.9,100.0,34200,True,False,True,False,False,False,False,False,False,False,False,True
34694,63.32,23.4,0.0,0.03,93.8,100.0,35100,True,False,True,False,False,False,False,False,False,False,False,True
34695,57.17,22.21,0.0,0.03,93.21,100.0,36000,True,False,True,False,False,False,False,False,False,False,False,True
34696,55.91,21.64,0.0,0.03,93.26,100.0,36900,True,False,True,False,False,False,False,False,False,False,True,False
34697,62.42,25.78,0.0,0.03,92.43,100.0,37800,True,False,True,False,False,False,False,False,False,False,True,False
34698,59.72,24.91,0.0,0.03,92.29,100.0,38700,True,False,True,False,False,False,False,False,False,False,True,False
34699,62.71,27.4,0.0,0.03,91.63,100.0,39600,True,False,True,False,False,False,False,False,False,False,True,False
34700,57.82,23.08,0.0,0.03,92.87,100.0,40500,True,False,True,False,False,False,False,False,False,False,True,False
34701,64.94,29.56,0.0,0.03,91.01,100.0,41400,True,False,True,False,False,False,False,False,False,False,True,False
34702,58.97,23.51,0.0,0.03,92.89,100.0,42300,True,False,True,False,False,False,False,False,False,False,True,False
34703,47.05,12.31,0.07,0.02,96.74,100.0,43200,True,False,True,False,False,False,False,False,False,False,True,False
34704,10.01,0.0,19.87,0.0,100.0,44.99,44100,True,False,True,False,False,False,False,False,False,False,False,True
34705,7.81,0.0,21.71,0.0,100.0,33.85,45000,True,False,True,False,False,False,False,False,False,False,False,True
34706,7.27,0.0,22.64,0.0,100.0,30.57,45900,True,False,True,False,False,False,False,False,False,False,False,True
34707,7.31,0.0,22.68,0.0,100.0,30.68,46800,True,False,True,False,False,False,False,False,False,False,False,True
34708,42.55,10.84,5.08,0.02,96.9,99.29,47700,True,False,True,False,False,False,False,False,False,False,False,True
34709,56.12,15.01,0.04,0.03,96.6,100.0,48600,True,False,True,False,False,False,False,False,False,False,False,True
34710,45.0,6.66,0.0,0.02,98.92,100.0,49500,True,False,True,False,False,False,False,False,False,False,False,True
34711,45.22,7.99,0.04,0.02,98.47,100.0,50400,True,False,True,False,False,False,False,False,False,False,False,True
34712,42.62,6.55,0.83,0.02,98.84,99.98,51300,True,False,True,False,False,False,False,False,False,False,False,True
34713,34.2,0.32,3.02,0.02,100.0,99.61,52200,True,False,True,False,False,False,False,False,False,False,False,True
34714,42.8,7.06,0.0,0.02,98.67,100.0,53100,True,False,True,False,False,False,False,False,False,False,False,True
34715,48.02,13.21,0.0,0.02,96.42,100.0,54000,True,False,True,False,False,False,False,False,False,False,False,True
34716,44.6,9.83,0.54,0.02,97.66,99.99,54900,True,False,True,False,False,False,False,False,False,False,False,True
34717,35.78,1.04,3.1,0.02,99.96,99.63,55800,True,False,True,False,False,False,False,False,False,False,False,True
34718,32.62,0.07,5.87,0.01,100.0,98.42,56700,True,False,True,False,False,False,False,False,False,False,False,True
34719,31.39,0.29,5.62,0.01,100.0,98.43,57600,True,False,True,False,False,False,False,False,False,False,False,True
34720,30.06,0.04,6.52,0.01,100.0,97.73,58500,True,False,True,False,False,False,False,False,False,False,False,True
34721,30.13,0.0,6.66,0.01,100.0,97.64,59400,True,False,True,False,False,False,False,False,False,False,False,True
34722,23.58,0.0,10.26,0.01,100.0,91.7,60300,True,False,True,False,False,False,False,False,False,False,False,True
34723,8.57,0.0,20.27,0.0,100.0,38.94,61200,True,False,True,False,False,False,False,False,False,False,False,True
34724,9.58,0.0,20.34,0.0,100.0,42.61,62100,True,False,True,False,False,False,False,False,False,False,True,False
34725,9.14,0.0,20.48,0.0,100.0,40.75,63000,True,False,True,False,False,False,False,False,False,False,True,False
34726,5.47,0.0,22.46,0.0,100.0,23.66,63900,True,False,True,False,False,False,False,False,False,False,True,False
34727,5.08,0.0,17.46,0.0,100.0,27.94,64800,True,False,True,False,False,False,False,False,False,False,True,False
34728,5.08,0.0,11.41,0.0,100.0,40.67,65700,True,False,True,False,False,False,False,False,False,False,True,False
34729,5.11,0.0,14.8,0.0,100.0,32.64,66600,True,False,True,False,False,False,False,False,False,False,True,False
34730,5.15,0.0,21.96,0.0,100.0,22.83,67500,True,False,True,False,False,False,False,False,False,False,True,False
34731,5.15,0.0,21.85,0.0,100.0,22.94,68400,True,False,True,False,False,False,False,False,False,False,True,False
34732,5.15,0.0,21.85,0.0,100.0,22.94,69300,True,False,True,False,False,False,False,False,False,False,True,False
34733,5.18,0.0,21.89,0.0,100.0,23.03,70200,True,False,True,False,False,False,False,False,False,False,True,False
34734,5.22,0.0,21.89,0.0,100.0,23.2,71100,True,False,True,False,False,False,False,False,False,False,True,False
34735,5.15,0.0,21.71,0.0,100.0,23.08,72000,True,False,True,False,False,False,False,False,False,False,True,False
34736,5.15,0.0,21.71,0.0,100.0,23.08,72900,True,False,True,False,False,False,False,False,False,False,False,True
34737,5.18,0.0,21.6,0.0,100.0,23.32,73800,True,False,True,False,False,False,False,False,False,False,False,True
34738,5.26,0.0,21.53,0.0,100.0,23.73,74700,True,False,True,False,False,False,False,False,False,False,False,True
34739,5.18,0.0,21.42,0.0,100.0,23.51,75600,True,False,True,False,False,False,False,False,False,False,False,True
34740,5.15,0.0,21.35,0.0,100.0,23.45,76500,True,False,True,False,False,False,False,False,False,False,False,True
34741,5.26,0.0,21.31,0.0,100.0,23.96,77400,True,False,True,False,False,False,False,False,False,False,False,True
34742,5.26,0.0,21.28,0.0,100.0,24.0,78300,True,False,True,False,False,False,False,False,False,False,False,True
34743,5.22,0.0,21.06,0.0,100.0,24.06,79200,True,False,True,False,False,False,False,False,False,False,False,True
34744,4.97,3.78,0.47,0.0,79.59,99.56,80100,True,False,True,False,False,False,False,False,False,False,True,False
34745,4.97,3.92,0.0,0.0,78.52,100.0,81000,True,False,True,False,False,False,False,False,False,False,True,False
34746,4.93,3.92,0.0,0.0,78.27,100.0,81900,True,False,True,False,False,False,False,False,False,False,True,False
34747,5.04,4.0,0.0,0.0,78.33,100.0,82800,True,False,True,False,False,False,False,False,False,False,True,False
34748,4.86,3.31,0.0,0.0,82.65,100.0,83700,True,False,True,False,False,False,False,False,False,True,False,False
34749,4.86,2.81,0.0,0.0,86.57,100.0,84600,True,False,True,False,False,False,False,False,False,True,False,False
34750,4.86,2.88,0.0,0.0,86.03,100.0,85500,True,False,True,False,False,False,False,False,False,True,False,False
34751,4.82,2.81,0.0,0.0,86.39,100.0,0,True,False,True,False,False,False,False,False,False,True,False,False
34752,4.9,2.88,0.0,0.0,86.21,100.0,900,False,True,False,False,True,False,False,False,False,True,False,False
34753,4.82,2.77,0.0,0.0,86.7,100.0,1800,False,True,False,False,True,False,False,False,False,True,False,False
34754,3.85,2.95,0.11,0.0,79.38,99.96,2700,False,True,False,False,True,False,False,False,False,True,False,False
34755,3.74,3.1,0.11,0.0,76.99,99.96,3600,False,True,False,False,True,False,False,False,False,True,False,False
34756,3.82,3.24,0.04,0.0,76.26,99.99,4500,False,True,False,False,True,False,False,False,False,True,False,False
34757,3.78,3.2,0.04,0.0,76.32,99.99,5400,False,True,False,False,True,False,False,False,False,True,False,False
34758,3.67,3.17,0.04,0.0,75.68,99.99,6300,False,True,False,False,True,False,False,False,False,True,False,False
34759,3.74,3.24,0.07,0.0,75.58,99.98,7200,False,True,False,False,True,False,False,False,False,True,False,False
34760,3.71,3.2,0.04,0.0,75.72,99.99,8100,False,True,False,False,True,False,False,False,False,True,False,False
34761,3.82,3.38,0.0,0.0,74.89,100.0,9000,False,True,False,False,True,False,False,False,False,True,False,False
34762,3.78,3.42,0.0,0.0,74.15,100.0,9900,False,True,False,False,True,False,False,False,False,True,False,False
34763,3.71,3.35,0.04,0.0,74.22,99.99,10800,False,True,False,False,True,False,False,False,False,True,False,False
34764,3.74,3.24,0.0,0.0,75.58,100.0,11700,False,True,False,False,True,False,False,False,False,True,False,False
34765,3.78,3.31,0.04,0.0,75.23,99.99,12600,False,True,False,False,True,False,False,False,False,True,False,False
34766,3.78,3.31,0.04,0.0,75.23,99.99,13500,False,True,False,False,True,False,False,False,False,True,False,False
34767,3.74,3.2,0.0,0.0,75.98,100.0,14400,False,True,False,False,True,False,False,False,False,True,False,False
34768,3.02,2.27,0.04,0.0,79.94,99.99,15300,False,True,False,False,True,False,False,False,False,True,False,False
34769,3.74,3.2,0.0,0.0,75.98,100.0,16200,False,True,False,False,True,False,False,False,False,True,False,False
34770,3.6,3.24,0.0,0.0,74.33,100.0,17100,False,True,False,False,True,False,False,False,False,True,False,False
34771,3.06,2.27,0.0,0.0,80.31,100.0,18000,False,True,False,False,True,False,False,False,False,True,False,False
34772,3.02,2.2,0.04,0.0,80.83,99.99,18900,False,True,False,False,True,False,False,False,False,True,False,False
34773,3.02,2.23,0.04,0.0,80.45,99.99,19800,False,True,False,False,True,False,False,False,False,True,False,False
34774,2.99,2.27,0.0,0.0,79.65,100.0,20700,False,True,False,False,True,False,False,False,False,True,False,False
34775,3.06,2.23,0.0,0.0,80.82,100.0,21600,False,True,False,False,True,False,False,False,False,True,False,False
34776,3.06,2.48,0.0,0.0,77.69,100.0,22500,False,True,False,False,True,False,False,False,False,True,False,False
34777,3.67,3.24,0.04,0.0,74.97,99.99,23400,False,True,False,False,True,False,False,False,False,True,False,False
34778,3.74,3.42,0.0,0.0,73.8,100.0,24300,False,True,False,False,True,False,False,False,False,True,False,False
34779,3.71,3.38,0.0,0.0,73.92,100.0,25200,False,True,False,False,True,False,False,False,False,True,False,False
34780,3.67,3.53,0.0,0.0,72.07,100.0,26100,False,True,False,False,True,False,False,False,False,True,False,False
34781,3.38,2.88,0.0,0.0,76.12,100.0,27000,False,True,False,False,True,False,False,False,False,True,False,False
34782,3.02,2.3,0.0,0.0,79.56,100.0,27900,False,True,False,False,True,False,False,False,False,True,False,False
34783,2.92,2.05,0.11,0.0,81.84,99.93,28800,False,True,False,False,True,False,False,False,False,True,False,False
34784,2.95,1.94,0.22,0.0,83.55,99.72,29700,False,True,False,False,True,False,False,False,False,True,False,False
34785,3.13,2.12,0.18,0.0,82.8,99.84,30600,False,True,False,False,True,False,False,False,False,True,False,False
34786,3.78,1.04,5.72,0.0,96.42,55.13,31500,False,True,False,False,True,False,False,False,False,True,False,False
34787,3.24,0.0,15.8,0.0,100.0,20.09,32400,False,True,False,False,True,False,False,False,False,True,False,False
34788,3.17,0.0,14.47,0.0,100.0,21.4,33300,False,True,False,False,True,False,False,False,False,True,False,False
34789,3.2,0.0,14.22,0.0,100.0,21.95,34200,False,True,False,False,True,False,False,False,False,True,False,False
34790,3.31,0.0,14.9,0.0,100.0,21.69,35100,False,True,False,False,True,False,False,False,False,True,False,False
34791,4.03,0.0,21.17,0.0,100.0,18.7,36000,False,True,False,False,True,False,False,False,False,True,False,False
34792,4.03,0.0,20.81,0.0,100.0,19.01,36900,False,True,False,False,True,False,False,False,False,True,False,False
34793,4.03,0.0,20.77,0.0,100.0,19.05,37800,False,True,False,False,True,False,False,False,False,True,False,False
34794,4.03,0.0,20.88,0.0,100.0,18.95,38700,False,True,False,False,True,False,False,False,False,True,False,False
34795,6.19,0.07,17.17,0.0,99.99,33.91,39600,False,True,False,False,True,False,False,False,False,True,False,False
34796,26.17,0.0,5.72,0.01,100.0,97.69,40500,False,True,False,False,True,False,False,False,False,True,False,False
34797,9.36,0.0,13.68,0.0,100.0,56.47,41400,False,True,False,False,True,False,False,False,False,True,False,False
34798,3.64,0.0,16.06,0.0,100.0,22.1,42300,False,True,False,False,True,False,False,False,False,True,False,False
34799,4.14,0.0,20.52,0.0,100.0,19.78,43200,False,True,False,False,True,False,False,False,False,True,False,False
34800,3.78,0.0,16.38,0.0,100.0,22.49,44100,False,True,False,False,True,False,False,False,False,True,False,False
34801,3.46,0.0,13.28,0.0,100.0,25.21,45000,False,True,False,False,True,False,False,False,False,True,False,False
34802,3.42,0.0,13.14,0.0,100.0,25.19,45900,False,True,False,False,True,False,False,False,False,True,False,False
34803,3.42,0.0,13.39,0.0,100.0,24.75,46800,False,True,False,False,True,False,False,False,False,True,False,False
34804,4.1,0.0,20.34,0.0,100.0,19.76,47700,False,True,False,False,True,False,False,False,False,True,False,False
34805,4.14,0.0,20.74,0.0,100.0,19.58,48600,False,True,False,False,True,False,False,False,False,True,False,False
34806,4.07,0.0,20.81,0.0,100.0,19.19,49500,False,True,False,False,True,False,False,False,False,True,False,False
34807,4.03,0.0,20.74,0.0,100.0,19.07,50400,False,True,False,False,True,False,False,False,False,True,False,False
34808,3.92,0.0,19.69,0.0,100.0,19.53,51300,False,True,False,False,True,False,False,False,False,True,False,False
34809,3.31,0.0,13.79,0.0,100.0,23.34,52200,False,True,False,False,True,False,False,False,False,True,False,False
34810,3.35,0.0,13.82,0.0,100.0,23.56,53100,False,True,False,False,True,False,False,False,False,True,False,False
34811,3.31,0.0,13.79,0.0,100.0,23.34,54000,False,True,False,False,True,False,False,False,False,True,False,False
34812,3.31,0.0,13.75,0.0,100.0,23.4,54900,False,True,False,False,True,False,False,False,False,True,False,False
34813,3.31,0.0,13.75,0.0,100.0,23.4,55800,False,True,False,False,True,False,False,False,False,True,False,False
34814,3.35,0.0,13.82,0.0,100.0,23.56,56700,False,True,False,False,True,False,False,False,False,True,False,False
34815,3.49,0.0,15.3,0.0,100.0,22.24,57600,False,True,False,False,True,False,False,False,False,True,False,False
34816,4.1,0.0,20.81,0.0,100.0,19.33,58500,False,True,False,False,True,False,False,False,False,True,False,False
34817,3.71,0.0,17.46,0.0,100.0,20.78,59400,False,True,False,False,True,False,False,False,False,True,False,False
34818,3.67,0.0,17.5,0.0,100.0,20.52,60300,False,True,False,False,True,False,False,False,False,True,False,False
34819,4.1,0.0,20.84,0.0,100.0,19.3,61200,False,True,False,False,True,False,False,False,False,True,False,False
34820,4.07,0.0,20.81,0.0,100.0,19.19,62100,False,True,False,False,True,False,False,False,False,True,False,False
34821,4.07,0.0,20.81,0.0,100.0,19.19,63000,False,True,False,False,True,False,False,False,False,True,False,False
34822,4.1,0.0,21.06,0.0,100.0,19.11,63900,False,True,False,False,True,False,False,False,False,True,False,False
34823,3.56,0.0,12.85,0.0,100.0,26.7,64800,False,True,False,False,True,False,False,False,False,True,False,False
34824,3.31,0.0,6.59,0.0,100.0,44.88,65700,False,True,False,False,True,False,False,False,False,True,False,False
34825,3.24,0.0,9.0,0.0,100.0,33.87,66600,False,True,False,False,True,False,False,False,False,True,False,False
34826,3.35,0.0,13.97,0.0,100.0,23.32,67500,False,True,False,False,True,False,False,False,False,True,False,False
34827,3.31,0.0,13.93,0.0,100.0,23.12,68400,False,True,False,False,True,False,False,False,False,True,False,False
34828,3.35,0.0,13.93,0.0,100.0,23.38,69300,False,True,False,False,True,False,False,False,False,True,False,False
34829,3.35,0.0,14.0,0.0,100.0,23.27,70200,False,True,False,False,True,False,False,False,False,True,False,False
